SALES_ITEM_SK,SALES_ITEM_KEY,SALES_ITEM_DESC,SALES_ITEM_NM,SALES_ITEM_CATEGORY,PRODUCT_ITEM_NAME,PRODUCT_TYPE,MENU_TYPE,BUNDLE_TYPE,EVENT,DISCONTINUED_DATE,MODIFIED_TS,MEAT_BLOCK_FK,DIM_MARKET_FK
3580,917683,Kentaco Box  - 1 Kentaco - 1 pc Chicken (Choice of Hot & Crispy/Original Recipe) - 1 reg Whipped Potato (open for Sides trade-up/change) - 1 reg Fries (open for Sides trade-up/change) - 1 reg Pepsi Black (open for Drinks trade-up/change),1 Kentaco + 1pc (COB) Box,Portables,Kentaco,LTO,LTO: LSM,Box Meal,NULL,NULL,07:10.0,13,1
3581,917684,1 Kentaco,1 Kentaco,Portables,Kentaco,LTO,LTO: LSM,Ala Carte,NULL,NULL,07:10.0,13,1
3582,917690,$2.95 Twister Meal  - 1 Original Recipe Twister - 1 Hash Brown - 1 Coffee,1 O.R Twister Meal ($2.95),Burgers & Twisters,Original Recipe Twister,Permanent,LTO: Disruptive Value,Individual Meal,NULL,NULL,07:10.0,15,1
3583,917691,$9.95 3pcs Chicken Meal - 1 pc O.R. - 2 pcs H.C. - 3 pcs Nuggets - 1 reg Whipped Potato - 1 reg Pepsi Black,3pcs Meal (COB) ($5.99),Chicken-on-bone,Classic COB,Permanent,LTO: Disruptive Value,Individual Meal,NULL,NULL,07:10.0,6,1
3584,917693,$2.95 Twister Meal  - 1 American Twister - 1 Hash Brown - 1 Coffee,1 A.M Twister Meal ($2.95),Burgers & Twisters,American Twister,Permanent,LTO: Disruptive Value,Individual Meal,NULL,NULL,07:10.0,1,1
3585,917694,Zinger Meal - 1 Zinger - 3 pcs Nuggets - 1 reg Whipped Potato - 1 reg Pepsi Black,1 Zinger Meal ($5.95),Portables,Zinger Burger,Permanent,Permanent: Standard,Individual Meal,NULL,NULL,07:10.0,13,1
3586,917698,Waffle O.R. Double Down Meal - 1 Waffle O.R. Double Down - 1 med Fries (open for Sides trade-up/change) - 1 reg Pepsi Black (open for Drinks trade-up/change),1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3587,917699,Waffle O.R. Double Down Meal (Zone A) - 1 Waffle O.R. Double Down - 1 med Fries (open for Sides trade-up/change) - 1 med Pepsi Black (open for Drinks trade-up/change),1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3588,917700,Waffle O.R. Double Down Box - 1 Waffle O.R. Double Down  - 1 pc Chicken (Original Recipe / Hot & Crispy) - 1 reg Fries (open for Sides trade-up/change) - 1 reg Whipped Potato (open for Sides trade-up/change) - 1 reg Pepsi Black (open for Drinks trade-up/change),1 Waffle O.R Double Down + 1pc (COB) Box,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Box Meal,NULL,NULL,07:10.0,15,1
3589,917701,Waffle O.R. Double Down Box (Zone A) - 1 Waffle O.R. Double Down  - 1 pc Chicken (Original Recipe / Hot & Crispy) - 1 reg Fries (open for Sides trade-up/change) - 1 reg Whipped Potato (open for Sides trade-up/change) - 1 med Pepsi Black (open for Drinks trade-up/change),1 Waffle O.R Double Down + 1pc (COB) Box,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Box Meal,NULL,NULL,07:10.0,15,1
3590,917702,Family Feast - 9 pcs Chicken (Original Recipe / Hot & Crispy) - 9 pcs Nuggets (w/ 2 tubs BBQ Sauce) - 1 Popcorn Chicken - 2 med Whipped Potato (open for Sides trade-up/change) - 4 reg Pepsi Black (open for Drinks trade-up/change),9pcs Family Feast (COB),Chicken-on-bone,Classic COB,Permanent,Permanent: Occasional,Group Meal,NULL,NULL,07:10.0,6,1
3591,917703,Family Feast (Zone A) - 9 pcs Chicken (Original Recipe / Hot & Crispy) - 9 pcs Nuggets (w/ 2 tubs BBQ Sauce) - 1 Popcorn Chicken - 2 med Whipped Potato (open for Sides trade-up/change) - 4 med Pepsi Black (open for Drinks trade-up/change),9pcs Family Feast (COB),Chicken-on-bone,Classic COB,Permanent,Permanent: Occasional,Group Meal,NULL,NULL,07:10.0,6,1
3592,917704,Waffle O.R Double Down,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3593,917705,5 pcs Buddy Meal (Zone C / H / SP / NTU) - 5 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs Hot & Crispy Tenders (with 1 tub Sour Cream Sauce) - 2 med Whipped Potato (open for Sides trade-up/change) - 2 reg Pepsi Black (open for Drinks trade-up/change),5pcs Buddy Meal (COB),Chicken-on-bone,Classic COB,Permanent,Permanent: Standard,Buddy Meal,NULL,NULL,07:10.0,6,1
3594,917706,5 pcs Buddy Meal (Zone A) - 5 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs Hot & Crispy Tenders (with 1 tub Sour Cream Sauce) - 2 med Whipped Potato (open for Sides trade-up/change) - 2 med Pepsi Black (open for Drinks trade-up/change),5pcs Buddy Meal (COB),Chicken-on-bone,Classic COB,Permanent,Permanent: Standard,Buddy Meal,NULL,NULL,07:10.0,6,1
3595,917710,Waffle O.R. Double Down Meal -  1 Waffle O.R. Double Down - 3 pcs Nuggets - 1 reg Whipped Potato - 1 reg Pepsi Black,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3596,917711,Waffle O.R. Double Down Buddy Meal - 1 Waffle O.R. Double Down - 2 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs Tenders (w/ 1 Sour Cream & Onion Sauce) - 2 med Whipped Potato - 2 reg Pepsi Black,1 Waffle O.R Double Down + 3pcs (COB) Buddy Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3597,917712,Waffle O.R. Double Down Variety Box - 1 Waffle O.R. Double Down - 4 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs Tenders (w/ 1 Sour Cream & Onion Sauce) - 6 pcs Nuggets (w/ 1 BBQ Sauce) - 1 med Whipped Potato,1 Waffle O.R Double Down + 4pcs (COB) Variety Box,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Group Meal,NULL,NULL,07:10.0,15,1
3598,917713,Waffle O.R. Double Down,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3599,917725, A La King Rice Bowl - 1 A La King Rice Bowl,1 Ala King Rice,Bowls & Rice,Ala King Rice,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3600,917726,"A La King Rice Bowl Meal (Zone C, NTU) - 1 A La King Rice Bowl - 2 pcs Hot & Crispy Tenders - 1 reg Pepsi",1 Ala King Rice Meal,Bowls & Rice,Ala King Rice,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,1,1
3601,917727,"A La King Rice Bowl Meal (Zone H, SP) - 1 A La King Rice Bowl - 2 pcs Hot & Crispy Tenders - 1 reg Pepsi Black",1 Ala King Rice Meal,Bowls & Rice,Ala King Rice,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,1,1
3602,917728,A La King Rice Bowl Meal (Zone A) - 1 A La King Rice Bowl - 2 pcs Hot & Crispy Tenders - 1 med Pepsi,1 Ala King Rice Meal,Bowls & Rice,Ala King Rice,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,1,1
3603,917729,A La King Sauce,1 Ala King Rice (Sauce only),Bowls & Rice,Ala King Rice,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3604,917735,$1 Cheese Fries - 1 Cheese Fries,1 Cheese Fries (Ezlink),Sides,Cheese Fries,Permanent,LTO: Partnership,Ala Carte,NULL,NULL,07:10.0,1,1
3605,917741,A La King Rice Bowl  - 1 A La King Rice Bowl,1 A La King Rice,Bowls & Rice,Ala King Rice,LTO,LTO: LSM,Ala Carte,NULL,NULL,07:10.0,1,1
3606,917742,A La King Rice Bowl Meal  - 1 A La King Rice Bowl - 1 pc Chicken - 1 reg Pepsi,1 Ala King Rice Meal,Bowls & Rice,Ala King Rice,LTO,LTO: LSM,Individual Meal,NULL,NULL,07:10.0,1,1
3607,917743,A La King Rice Bowl Meal (Zone H) - 1 A La King Rice Bowl - 1 pc Chicken - 1 reg Pepsi Black,1 Ala King Rice Meal,Bowls & Rice,Ala King Rice,LTO,LTO: LSM,Individual Meal,NULL,NULL,07:10.0,1,1
3608,917744,A La King Sauce,1 Ala King Rice (Sauce only),Bowls & Rice,Ala King Rice,LTO,LTO: LSM,Ala Carte,NULL,NULL,07:10.0,1,1
3609,917750,8 for $8 - 4 pcs COB (Choice of O.R. or H.C. only) - 4 pcs Tenders (w/1 tub sauce),4pcs (COB) + 4pcs Tenders (8 for $8),Chicken-on-bone,Classic COB,Permanent,LTO: LSM,Buddy Meal,NULL,NULL,07:10.0,1,1
3610,917756,Singtel 3pcs Tenders Bundle Meal  - 3pcs Hot & Crispy Tenders  (w/1 tub sauce) - 1 reg whipped potato - 1 reg pepsi black ,3pcs Tender (Singtel),Non-COB Protein,Hot & Crispy Tender,Permanent,LTO: LSM,Ala Carte,NULL,NULL,07:10.0,16,1
3611,917762,$0.99 Tenders - 3 pcs Hot & Crispy Tenders (w/ 1 Sour Cream & Onion),3pcs (Tender) ($0.99),Non-COB Protein,Hot & Crispy Tender,Permanent,LTO: LSM,Ala Carte,NULL,NULL,07:10.0,16,1
3612,917784,Mac 'N Cheese O.R. Burger Meal - 1 Mac 'N Cheese O.R. Burger - 3 pcs Nuggets - 1 Large Fries - 1 reg Pepsi Black,1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3613,917785,Mac 'N Cheese O.R. Burger Meal (Zone A) - 1 Mac 'N Cheese O.R. Burger - 3 pcs Nuggets - 1 Large Fries - 1 med Pepsi Black,1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3614,917786,Mac 'N Cheese O.R. Burger Buddy Meal - 1 Mac 'N Cheese O.R. Burger - 2 pcs H.C. - 1 pc O.R. - 3 pcs Hot & Crispy Tenders (w/ 1 tub Sour Cream & Onion Sauce) - 2 med Whipped Potato  - 2 reg Pepsi Black,1 Mac 'N Cheese + 3pcs (COB) Buddy Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3615,917787,Mac 'N Cheese O.R. Burger Buddy Meal (Zone A) - 1 Mac 'N Cheese O.R. Burger - 2 pcs H.C. - 1 pc O.R. - 3 pcs Hot & Crispy Tenders (w/ 1 tub Sour Cream & Onion Sauce) - 2 med Whipped Potato  - 2 med Pepsi Black,1 Mac 'N Cheese + 3pcs (COB) Buddy Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3616,917788,Mac 'N Cheese O.R. Burger,1 Mac 'N Cheese O.R Burger,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3617,917789,Med Pepsi Black > Med Sjora Mango Peach,Sjora (Med),Beverage,Sjora Mango Peach,Permanent,Permanent: Standard,Change,NULL,NULL,07:10.0,1,1
3618,917790,Med Pepsi Black > Med Iced Milo,Iced Milo (Med),Beverage,Milo,Permanent,Permanent: Standard,Trade-up,NULL,NULL,07:10.0,1,1
3619,917791,Med Pepsi Black > Med Lipton Iced Tea,Iced Tea (Reg),Beverage,Tea,Permanent,Permanent: Standard,Change,NULL,NULL,07:10.0,1,1
3620,917792,Med Pepsi Black > Med Pepsi,Pepsi Black (Med),Beverage,Pepsi Black,Permanent,Permanent: Standard,Change,NULL,NULL,07:10.0,1,1
3621,917793,Large Fries > Cheese Fries,1 Cheese Fries,Sides,Cheese Fries,Permanent,Permanent: Standard,Trade-up,NULL,NULL,07:10.0,1,1
3622,917794,Large Fries > med Whipped Potato,1 Whipped Potato (Med),Sides,Whipped Potato,Permanent,Permanent: Standard,Trade-up,NULL,NULL,07:10.0,1,1
3623,917798,Mac 'N Cheese O.R. Burger Meal - 1 Mac 'N Cheese O.R. Burger - 3 pcs Nuggets - 1 Large Fries (open for trade-up) - 1 reg Pepsi Black (open for drink change / trade-up),1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3624,917799,Mac 'N Cheese O.R. Burger Meal (Zone A) - 1 Mac 'N Cheese O.R. Burger - 3 pcs Nuggets - 1 Large Fries (open for trade-up) - 1 med Pepsi Black (open for drink change / trade-up),1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3625,917800,Mac 'N Cheese O.R. Burger Buddy Meal - 1 Mac 'N Cheese O.R. Burger - 3 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs Hot & Crispy Tenders (w/ 1 tub Sour Cream & Onion Sauce) - 2 med Whipped Potato (open for trade-up) - 2 reg Pepsi Black (open for drink change / trade-up),1 Mac 'N Cheese + 3pcs (COB) Buddy Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3626,917801,Mac 'N Cheese O.R. Burger Buddy Meal (Zone A) - 1 Mac 'N Cheese O.R. Burger - 3 pcs Chicken (Original Recipe / Hot & Crispy) - 3 pcs Hot & Crispy Tenders (w/ 1 tub Sour Cream & Onion Sauce) - 2 med Whipped Potato (open for trade-up) - 2 med Pepsi Black (open for drink change / trade-up),1 Mac 'N Cheese + 3pcs (COB) Buddy Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3627,917802,Mac 'N Cheese O.R. Burger,1 Mac 'N Cheese O.R Burger,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3628,917803,Med Pepsi Black > Med Sjora Mango Peach,Sjora (Med),Beverage,Sjora Mango Peach,Permanent,Permanent: Standard,Change,NULL,NULL,07:10.0,1,1
3629,917804,Med Pepsi Black > Med Iced Milo,Iced Milo (Med),Beverage,Milo,Permanent,Permanent: Standard,Trade-up,NULL,NULL,07:10.0,1,1
3630,917805,Med Pepsi Black > Med Lipton Iced Tea,Iced Tea (Reg),Beverage,Tea,Permanent,Permanent: Standard,Change,NULL,NULL,07:10.0,1,1
3631,917806,Med Pepsi Black > Med Pepsi,Pepsi Black (Med),Beverage,Pepsi Black,Permanent,Permanent: Standard,Change,NULL,NULL,07:10.0,1,1
3632,917807,Med Pepsi Black > Med Calamansi Iced Tea,Pepsi Black (Med) > Calamansi Iced Tea (Med),Beverage,Calamansi Iced Tea,Permanent,Permanent: Standard,Change,NULL,NULL,47:12.1,1,1
3633,917809,Pepsi (Med) > Sjora Strawberry Kiwi (Med),Sjora Kiwi (Med),Beverage,Sjora Strawberry Kiwi,Permanent,Permanent: Standard,Trade-up,NULL,NULL,07:10.0,1,1
3634,917813,Lime Froyo Cone,Froyo Cone,Desserts,Froyo (Lime Froyo),LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3635,917814,Lime Froyo Cup,Froyo Cup,Desserts,Froyo (Lime Froyo),LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3636,917815,Lime Froyo Cup w/ Froot Loops,Froyo Cup w Topping (Froot Loops),Desserts,Froyo (Lime Froyo),LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3637,917816,Lime Froyo Cup w/ Crushed Oreos,Froyo Cup w Topping (Crushed Oreos),Desserts,Froyo (Lime Froyo),LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3638,917817,Lime Froyo Cup w/ Chocolate Chips,Froyo Cup w Topping (Chocolate Chips),Desserts,Froyo (Lime Froyo),LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3639,917818,Free Froyo Cone - Lime Froyo Cone,Froyo Cone,Desserts,Froyo (Lime Froyo),LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3640,917823,Mac 'N Cheese O.R. Burger Meal (Zone H) - 1 Mac 'N Cheese O.R. Burger - 1 med Fries - 1 reg Pepsi Black,1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3641,917824,Mac 'N Cheese O.R. Burger Meal (Zone A) - 1 Mac 'N Cheese O.R. Burger - 1 med Fries - 1 med Pepsi ,1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3642,917825,Mac 'N Cheese O.R. Burger Box (Zone H) - 1 Mac 'N Cheese O.R. Burger - 2 pcs Hot & Crispy Tenders - 1 reg Fries - 1 reg Whipped Potato - 1 reg Pepsi Black ,1 Mac 'N Cheese + 2 Tenders Box,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Box Meal,NULL,NULL,07:10.0,15,1
3643,917826,Mac 'N Cheese O.R. Burger Box (Zone A) - 1 Mac 'N Cheese O.R. Burger - 2 pcs Hot & Crispy Tenders - 1 reg Fries  - 1 reg Whipped Potato - 1 med Pepsi,1 Mac 'N Cheese + 2 Tenders Box,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Box Meal,NULL,NULL,07:10.0,15,1
3644,917831,1 Mac 'N Cheese O.R. Burger,1 Mac 'N Cheese O.R Burger,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3645,917832,Mac 'N Cheese O.R. Burger Meal (Zone C / SP / NTU) - 1 Mac 'N Cheese O.R. Burger - 1 med Fries - 1 reg Pepsi,1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3646,917833,Mac 'N Cheese O.R. Burger Box (Zone C / SP / NTU) - 1 Mac 'N Cheese O.R. Burger - 2 pcs Hot & Crispy Tenders - 1 reg Fries - 1 reg Whipped Potato - 1 reg Pepsi ,1 Mac 'N Cheese + 2 Tenders Box,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Box Meal,NULL,NULL,07:10.0,15,1
3647,917837, Mac 'N Cheese O.R. Burger Meal - 1 Mac 'N Cheese O.R. Burger  - 3 pcs Nuggets - 1 reg Whipped Potato - 0.8 reg Pepsi Black (Cup) - 0.2 Pepsi Black Can ,1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3648,917838,Mac 'N Cheese O.R. Burger Buddy Meal - 1 Mac 'N Cheese O.R. Burger - 1 pc O.R. - 1 pc H.C. - 3 pcs Tenders (w/ 1 Sour Cream & Onion Sauce) - 2 med Whipped Potato - 1.6 reg Pepsi Black (Cup) - 0.4 Pepsi Black Can,1 Mac 'N Cheese + 2pcs (COB) Buddy Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3649,917839,Mac 'N Cheese O.R. Burger Variety Box - 1 Mac 'N Cheese O.R. Burger - 2 pcs O.R. - 2 pcs H.C. - 3 pcs Tenders (w/ 1 Sour Cream & Onion Sauce) - 6 pcs Nuggets (w/ 1 BBQ Sauce) - 1 med Whipped Potato,1 Mac 'N Cheese + 4pcs (COB) Variety Box,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Group Meal,NULL,NULL,07:10.0,15,1
3650,917840,Mac 'N Cheese O.R. Burger ,1 Mac 'N Cheese O.R Burger,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3651,917841,6 pcs for $2,6pcs Nuggets for $2 (Paylah),Non-COB Protein,Nugget,Permanent,LTO: Partnership,Ala Carte,NULL,NULL,07:10.0,10,1
3652,917842, Mac 'N Cheese O.R. Burger Meal -  1 Mac 'N Cheese O.R. Burger  - 3 pcs Nuggets - 1 reg Whipped Potato - 0.8 reg Pepsi (Cup) - 0.2 Pepsi  Can ,1 Mac 'N Cheese Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3653,917843,Mac 'N Cheese O.R. Burger Buddy Meal - 1 Mac 'N Cheese O.R. Burger - 1 pc O.R. - 1 pc H.C. - 3 pcs Tenders (w/ 1 Sour Cream & Onion Sauce) - 2 med Whipped Potato - 1.6 reg Pepsi (Cup) - 0.4 Pepsi  Can,1 Mac 'N Cheese + 2pcs (COB) Buddy Meal,Portables,Mac 'N Cheese O.R Burger,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3654,917846,Waffle O.R. Double Down Meal - 1 Waffle O.R. Double Down - 1 med Whipped Potato  - 1 reg Pepsi Black,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3655,917847,Waffle O.R. Double Down Meal (Zone A) - 1 Waffle O.R. Double Down - 1 med Whipped Potato - 1 med Pepsi Black,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3656,917848,Waffle O.R. Double Down Buddy Meal - 1 Waffle O.R. Double Down - 2 pcs H.C. - 1 pc O.R. - 3 pcs Hot & Crispy Tenders (w/ 1 Sour Cream & Onion Sauce) - 2 med Whipped Potato - 2 reg Pepsi Black,1 Waffle O.R Double Down + 3pcs (COB) Buddy Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3657,917849,Waffle O.R. Double Down Buddy Meal (Zone A) - 1 Waffle O.R. Double Down - 2 pcs H.C. - 1 pc O.R. - 3 pcs Hot & Crispy Tenders (w/ 1 Sour Cream & Onion Sauce) - 2 med Whipped Potato - 2 med Pepsi Black,1 Waffle O.R Double Down + 3pcs (COB) Buddy Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3658,917850,Waffle O.R Double Down,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3659,917856,Waffle O.R. Double Down Meal - 1 Waffle O.R. Double Down - 1 med Whipped Potato  - 1 reg Pepsi Black,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3660,917857,Waffle O.R. Double Down Meal (Zone A) - 1 Waffle O.R. Double Down - 1 med Whipped Potato - 1 med Pepsi Black,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Individual Meal,NULL,NULL,07:10.0,15,1
3661,917858,Waffle O.R. Double Down Buddy Meal - 1 Waffle O.R. Double Down - 2 pcs H.C. - 1 pc O.R. - 3 pcs Hot & Crispy Tenders (w/ 1 Sour Cream & Onion Sauce) - 2 med Whipped Potato - 2 reg Pepsi Black,1 Waffle O.R Double Down + 3pcs (COB) Buddy Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3662,917859,Waffle O.R. Double Down Buddy Meal (Zone A) - 1 Waffle O.R. Double Down - 2 pcs H.C. - 1 pc O.R. - 3 pcs Hot & Crispy Tenders (w/ 1 Sour Cream & Onion Sauce) - 2 med Whipped Potato - 2 med Pepsi Black,1 Waffle O.R Double Down + 3pcs (COB) Buddy Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Buddy Meal,NULL,NULL,07:10.0,15,1
3663,917860,Waffle O.R Double Down,1 Waffle O.R Double Down Meal,Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3664,917866,1-for-1 Waffle Double Down - 2 Waffle Double Down,1 Waffle O.R Double Down (1-for-1),Portables,Waffle O.R Double Down,LTO,LTO: Disruptive Value,Ala Carte,NULL,NULL,07:10.0,15,1
3665,917867,1-for-1 Waffle Double Down -  2 Waffle O.R. Double Down,1 Waffle O.R Double Down (1-for-1),Portables,Waffle O.R Double Down,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,15,1
3666,917872,$1.50 Popcorn Chicken - 1 Popcorn Chicken,$1.50 Paylah (Popcorn Chicken),Non-COB Protein,Popcorn Chicken,Permanent,LTO: Partnership,Ala Carte,NULL,NULL,47:12.1,17,1
3667,917873,PayLah $1.50 Popcorn Chicken,$1.50 Paylah (Popcorn Chicken),Non-COB Protein,Popcorn Chicken,Permanent,LTO: Partnership,Ala Carte,NULL,NULL,47:12.1,17,1
3668,917886,Build Your Own Meal (Zinger) - 1 pc O.R. - 1 pc H.C. - 1 Zinger - 2 Large Fries - 2 med Pepsi Black ,1 Zinger + 2pcs (COB) Build Your Own Meal ,Portables,Zinger Burger,Permanent,Permanent: Standard,Buddy Meal,NULL,NULL,07:10.0,6,1
3669,917887,Build Your Own Meal (Pockett) - 1 pc O.R. - 1 pc H.C. - 1 BBQ Pockett - 2 Large Fries - 2 med Pepsi Black,1 BBQ Pockett + 2pcs (COB) (Build Your Own Meal),Portables,BBQ Pockett Bandito,Permanent,Permanent: Standard,Buddy Meal,NULL,NULL,07:10.0,6,1
3670,917889,3 pcs Hot & Crispy Tenders (w/ 1 Sour Cream & Onion Sauce),3pcs Tender,Non-COB Protein,Hot & Crispy Tender,Permanent,Permanent: Standard,Ala Carte,NULL,NULL,07:10.0,16,1
3671,917895,8pcs Bucket - 2 pcs O.R. - 2 pcs H.C. - 4 pcs Hot & Crispy Tenders (w/ 1 tub Sour Cream & Onion),8pcs Bucket (COB),Chicken-on-bone,Classic COB,Permanent,LTO: Occasional,Group Meal,NULL,NULL,07:10.0,6,1
3672,917896,10 cents Large Fries - 1 Large Fries,1 French Fries (Large) (10 cents),Sides,French Fries,Permanent,LTO: Disruptive Value,Ala Carte,NULL,NULL,07:10.0,1,1
3673,917903,2pcs Brown Sugar Boba Tea Tart,2 Boba Tea Tart,Sides,Boba Tea Tart,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3674,917904,6pcs Brown Sugar Boba Tea Tart,6 Boba Tea Tart,Sides,Boba Tea Tart,LTO,LTO: New Product Launch,Ala Carte,NULL,NULL,07:10.0,1,1
3675,917905,2pcs Brown Sugar Boba Tea Tart,2 Boba Tea Tart,Sides,Boba Tea Tart,LTO,LTO: New Product Launch,Add-on,NULL,NULL,47:12.1,1,1
3676,917906,6pcs Brown Sugar Boba Tea Tart,6 Boba Tea Tart,Sides,Boba Tea Tart,LTO,LTO: New Product Launch,Add-on,NULL,NULL,47:12.1,1,1
